,text,year,sentiment,score,emotion
936,"From the public consultations conducted in
connection with the constitution drafting process, we
know that the people of Afghanistan want a modern,
unitary State that is committed to Islamic values and
the preservation of peace and national unity, a State
that ensures security for all its citizens, enforces justice
and the rule of law and promotes prosperity. As in any
post-war society, the need for security and for
removing the threat of arms and armed factions is a
compelling issue for all Afghans. Our people demand
the establishment of truly national and competent
institutions, notably the army and the police. Afghans
want State institutions that are professional and
representative and an administration that is efficient
and free of corruption. The Afghan people want
tolerance for other religions, protection of human rights
and affirmative action to promote the rights of women.",2003,positive,0.585696,"{'sadness': 0.296891, 'joy': 0.022139, 'fear': 0.23813, 'disgust': 0.626553, 'anger': 0.14933}"
937,"Human rights must protect in particular the weak,
women and children. As a woman and as Foreign
Minister of my country, I have always spoken out in
favour of the rights of women and against the
frequently terrible infringements of those rights, such
as genital mutilation, the stoning of women and the
enslaving and trading of women and girls on the sex
markets. Those horrendous practices must stop. And
there is reason for hope: today is a good day for
women's rights. News has reached us that Ms. Armina
Lawal was acquitted by the Nigerian court. I am very
happy about that outcome. Let us remind ourselves that
the all-important fight against terrorism must not entail
a lessening of hard-fought-for human rights standards.",2003,negative,-0.403708,"{'sadness': 0.191623, 'joy': 0.651714, 'fear': 0.075317, 'disgust': 0.557643, 'anger': 0.107186}"
938,"The strength of our values and of our principles
must be measured by our ability to apply them to the
realities around us. We must be ready to adapt our
collective actions to the needs of the world. Attesting
to that is the immense work done in the fields of human
rights; the rights of women and children, including the
right to reproductive health care and services; the
34

struggle against terrorism; and the efforts to control
nuclear, biological and chemical weapons.",2003,positive,0.755283,"{'sadness': 0.335418, 'joy': 0.265304, 'fear': 0.252882, 'disgust': 0.051575, 'anger': 0.174449}"
939,"In closing, I would like to refer to the words of
the American President, Franklin D. Roosevelt, who
once said,
If I were asked to state the great objective which
church and state are both demanding for the sake
of every man and woman and child in this
country, I would say that the great objective is a
more abundant life.'",2003,positive,0.83733,"{'sadness': 0.221216, 'joy': 0.403133, 'fear': 0.035073, 'disgust': 0.27559, 'anger': 0.109069}"
940,"Terrorist acts continue to shatter our peace, from
Mombasa to Moscow and from Baghdad to Bali. India
has had more than its share of terrorism in various
parts of the country. The global coalition against
terrorism has registered successes in Afghanistan, but
has not been able to extend this elsewhere. Some of its
members are themselves part of the problem. We are
sometimes led to enter into semantic arguments over
the definition of terrorism. The search for root causes
or imaginary freedom struggles provides alibis for
killing innocent men, women and children.",2003,negative,-0.866051,"{'sadness': 0.682068, 'joy': 0.457127, 'fear': 0.16519, 'disgust': 0.112203, 'anger': 0.185519}"
941,"It is estimated that close to 90 per cent of victims
in today’s armed conflicts are civilians, the majority of
whom are women and children. Women and girls
experience conflicts differently than men because of
their status in society. Their rights must be protected in
situations of armed conflict and we must ensure that
women play a central role in conflict prevention,
peacekeeping and peace-building. United Nations
Security Council resolution 1325 (2000) lays the
ground rules for this to happen and must be
implemented in all of its aspects.",2003,negative,-0.725221,"{'sadness': 0.187363, 'joy': 0.082228, 'fear': 0.162322, 'disgust': 0.403175, 'anger': 0.065463}"
942,"Today, the world knows otherwise. Today, it is not only
Israel that mourns the loss of its loved ones, including
women and children and babies, at the hands of the
terrorists. Sadly, we have been joined by peoples from
across the globe — from Mombassa to Casablanca and
from Moscow to Bali. Even the United Nations, which
for so many has been a symbol of peace and goodwill,
is not immune.",2003,negative,-0.682503,"{'sadness': 0.759175, 'joy': 0.13333, 'fear': 0.079368, 'disgust': 0.144819, 'anger': 0.027095}"
943,"Developments on the ground, however, dash that
hope. The Government of Israel continues to build
settlements, impose extrajudicial sentences, kill men,
women and children, demolish houses and carry out
pre-emptive arrests and assassinations.",2003,negative,-0.378156,"{'sadness': 0.325612, 'joy': 0.052235, 'fear': 0.091057, 'disgust': 0.359145, 'anger': 0.37644}"
944,"It was the prophet Isaiah who reminded us that if
mankind is brought low, everyone will be humbled. Yet
if we, the international community, retreat from the
ideals of the creation of a greater humanity, we would
also be retreating from the core values and principles
enshrined within the United Nations Charter. More
importantly, we would be tacitly endorsing the return
and consolidation of a global uncivil society — the
symptoms of which are already manifest within our
global society. Religious intolerance, tribal aggression
and civil war continue to ravage many parts of our
planet. Among the victims are the poor, the
marginalized and the vulnerable — often women and
children, who play no part in the making of war but
find themselves stripped of their human dignity and
basic human rights. Terrorist attacks in Bali, Kenya,
Saudi Arabia and Baghdad add to our symptoms of
impending rupture.",2003,negative,-0.56119,"{'sadness': 0.635294, 'joy': 0.572571, 'fear': 0.482604, 'disgust': 0.112476, 'anger': 0.109095}"
945,"The people of Angola have peace at last, now that
one of Africa's longest-running fratricidal wars has
come to an end. The scars of war in Angola will remain
forever, deeply embedded in the memories of the most
vulnerable of the population   the women and
children of that country, where motherhood was abused
and children were deprived of their childhood.",2003,negative,-0.704213,"{'sadness': 0.754246, 'joy': 0.046207, 'fear': 0.161337, 'disgust': 0.122382, 'anger': 0.17369}"
946,"In the face of wars and violent conflict, in the
face of new threats, in the face of violations of human
rights, in the face of poverty and underdevelopment,
the law and multilateralism are an often fragile but
irreplaceable recourse for nations. While we must try
vigorously to remedy the weaknesses and
insufficiencies in multilateral cooperation, it remains a
source of hope for the men and women of the entire
world. This is a hope that we must not betray, this is
the primary responsibility that is ours at this fifty-
eighth session of the General Assembly.",2003,positive,0.587225,"{'sadness': 0.642505, 'joy': 0.022967, 'fear': 0.341367, 'disgust': 0.083619, 'anger': 0.207373}"
947,"Though Mexican men and women will not be
satisfied merely by achieving those goals, we know we
are on the right track. Now is the time not for us to
shrink from challenges, but rather to be hopeful about
our joint labours and our work as a team. We feel the
same about the international situation as we do about
the national context.",2003,positive,0.536004,"{'sadness': 0.306079, 'joy': 0.481939, 'fear': 0.138558, 'disgust': 0.109441, 'anger': 0.024914}"
948,"Some of those men and women, on behalf of the
peoples of the world, paid with their lives for their
25
 
dedication to the lofty ideals of the United Nations. Let
them always be in our thoughts and prayers.",2003,positive,0.50293,"{'sadness': 0.458888, 'joy': 0.465781, 'fear': 0.01591, 'disgust': 0.060433, 'anger': 0.05784}"
949,"Two years ago, Foreign Minister Anna Lindh was
accompanied to the General Assembly by her then 11-
year-old son David. When he entered the Hall, he
asked: “Mom, where are all the women?” He saw what
many of us seem blind to. There are too few women
here, as in very many decision-making bodies around
the world. Gender equality is about making use of all
human resources.",2003,positive,0.318472,"{'sadness': 0.488476, 'joy': 0.227977, 'fear': 0.074643, 'disgust': 0.29611, 'anger': 0.074288}"
950,"Women are made victims of violence in war, of abuse
at home, of trafficking, of sexual exploitation. For
these women, gender equality is a question of life and
death. Women’s equal rights to education, to a
professional career and to participate in politics are not
a threat to us men. The absence of these rights is a
threat to the progress of mankind.",2003,negative,-0.817635,"{'sadness': 0.282721, 'joy': 0.016818, 'fear': 0.120135, 'disgust': 0.579542, 'anger': 0.374771}"
951,"That said, Togo believes firmly that the use of
sanctions, if not properly measured and without time
limits, will only increase people’s poverty, particularly
that of women, the elderly and children. Such sanctions
provide, therefore, fertile ground for disorder and
anarchy. The Assembly must, therefore, think about
this question more deeply.",2003,negative,-0.304018,"{'sadness': 0.489315, 'joy': 0.056646, 'fear': 0.142115, 'disgust': 0.286431, 'anger': 0.177955}"
952,"Trinidad and Tobago joins the rest of the
international community in expressing our profound
sorrow at the tragic loss of life suffered most recently
by men and women of the United Nations while on a
humanitarian mission in Iraq, as a result of the
bombing on 19 August 2003 of the United Nations
office in Baghdad. We shall forever remember them in
our prayers, together with those others who, over the
years, have made the supreme sacrifice in selfless
service to the Organization and, by extension, to
mankind. We are of the view that consideration should
be given to the erection of a fitting memorial here, at
United Nations Headquarters in New York, to honour
all those who have given their lives in the field in the
service of the United Nations.",2003,positive,0.954002,"{'sadness': 0.758476, 'joy': 0.181156, 'fear': 0.004495, 'disgust': 0.034108, 'anger': 0.104212}"
953,"Events during the past two years have set before
us the clearest of divides: between those who seek
order and those who spread chaos, between those who
work for peaceful change and those who adopt the
methods of gangsters, between those who honour the
rights of man and those who deliberately take the lives
of men, women and children without mercy or shame.",2003,positive,0.485363,"{'sadness': 0.432151, 'joy': 0.302614, 'fear': 0.034837, 'disgust': 0.197744, 'anger': 0.141159}"
954,"Earlier this year, the Constitutional Loya Jirga
adopted an enlightened Constitution establishing a
democratic Islamic republic. It guarantees equal rights
and equal protection for all citizens ó men and
women. The vision of the Constitutional Loya Jirga is
becoming a reality. Approximately 42 per cent of the
registered voters are women, and women will make up
at least 25 per cent of our future parliament. Our
Constitution also guarantees freedom of speech and
freedom of the press.",2004,positive,0.404201,"{'sadness': 0.441624, 'joy': 0.348489, 'fear': 0.055022, 'disgust': 0.15158, 'anger': 0.083092}"
955,"During the elections for the Constitutional Loya Jirga,
terrorists did everything to disrupt the process,
including bombing an elementary school and killing
more than 20 children. During the registration for the
elections, terrorists showed their desperation by
intensifying their attacks. They bombed vehicles
carrying women registration workers, killed civilians
who carried registration cards and bombed religious
schools, killing children.",2004,negative,-0.794217,"{'sadness': 0.499606, 'joy': 0.001872, 'fear': 0.394827, 'disgust': 0.112034, 'anger': 0.368706}"
956,"My Government also follows with great concern
the developments in the Middle East. Like the whole
international community, we hope to see an end put to
the deterioration of the situation in the occupied
Palestinian territories, where violence towards the
civilian population is increasingly claiming innocent
lives, especially those of women and children. On the
other hand, we condemn any terrorist act against the
civilian population, irrespective of whose name it is
committed in.",2004,negative,-0.877777,"{'sadness': 0.3172, 'joy': 0.075661, 'fear': 0.172658, 'disgust': 0.315718, 'anger': 0.412611}"
957,"A few weeks ago, the whole world witnessed the
successful conclusion of the Olympic Games in
Athens. Gathered around the Olympic torch, sportsmen
and women demonstrated how closely nations can
stand with one another and how we can get rid of
hatred and conflict from our midst. Let the symbol of
Olympic peace and fraternity help us to build a better,
more secure world for us and for generations to come.",2004,positive,0.57956,"{'sadness': 0.198579, 'joy': 0.544213, 'fear': 0.009764, 'disgust': 0.143055, 'anger': 0.183424}"
958,"We want to be positive and optimistic and not to
betray the heritage of peace, harmony and open
welcome that are the essence of the life of the
Andorrans, both women and men. But it must be
admitted that it is becoming more and more difficult to
think in that way and to believe that the principles that
inspired, for example, the founding of the United
States of America, can still prevail.",2004,positive,0.596951,"{'sadness': 0.055711, 'joy': 0.909549, 'fear': 0.01057, 'disgust': 0.011798, 'anger': 0.017483}"
959,"That good sense has been inherited by the new
generations of young Andorrans — women and men
who are very well prepared for the world of today,
open to knowledge of new technology and full of
legitimate pride in being members of a small State in
which they have every chance of being the main agents
of their future, but who are, at the same time,
perplexed by the growth of new religious fanaticism
and exclusiveness and by the return of old fanaticisms,
which we had considered forgotten.",2004,positive,0.465406,"{'sadness': 0.269477, 'joy': 0.668489, 'fear': 0.049525, 'disgust': 0.015122, 'anger': 0.016209}"
960,"A decade ago, Azerbaijan retained the services of
mercenaries and international terrorists — the same
names we hear today — to fight against the Armenian
men and women who were defending their own lands
and homes against aerial bombings and proximate
shelling. The terrorists lost, Armenians won.",2004,negative,-0.87218,"{'sadness': 0.742755, 'joy': 0.022702, 'fear': 0.179626, 'disgust': 0.22743, 'anger': 0.123778}"
961,"Security, as we see it, means human security. It is
the kind of security that all human beings are looking
for, among them millions of civilians in all parts of the
world affected by armed conflict ó the majority of
them women and children ó and 40 million people
living with the HIV virus. Human security transcends
the concept of hard threats and soft threats. If we see
those threats through the prism of the human beings
concerned, it becomes clear that for the afflicted
individual, all such threats - war, hunger, terrorism or
deadly disease - deprive them of their security.",2004,negative,-0.899408,"{'sadness': 0.327358, 'joy': 0.011498, 'fear': 0.695885, 'disgust': 0.228914, 'anger': 0.064843}"
962,"Some of our actions sought to protect millions of
innocent people, especially women and children, who
still fall victim to brutal armed conflicts. Others
endeavoured to establish a more equitable world
economy, where all countries must have equal chances
at fair competition.",2004,negative,-0.852851,"{'sadness': 0.42284, 'joy': 0.154363, 'fear': 0.076439, 'disgust': 0.453829, 'anger': 0.144105}"
963,"Our world today is witnessing the interlinking of
different issues in politics and in regional and
international security with other issues of development,
the environment, culture, women and human rights. As
a result, international interests have become
interwoven and the distinction between local and
international questions has almost vanished in light of
the spread of globalization. People need the United
Nations now more than they did a half a century ago.",2004,negative,-0.421004,"{'sadness': 0.645876, 'joy': 0.120908, 'fear': 0.100172, 'disgust': 0.201979, 'anger': 0.052156}"
964,"Terrorism affects all of us — women and men,
adults and children, developed and developing
countries. It knows no boundaries. It has no ethnic,
racial or religious affinities. Despite concerted efforts,
devastating incidents this year have heightened the
threats and challenges posed by terrorism. Those acts
are becoming more complex, and our fight against
them is far from over. It is therefore important to
address this problem in a comprehensive manner. In
doing so, we need to identify this problem’s real source
and root causes. This is what we have to bear in mind
if we are to achieve a long-term solution. At the same
time, we must not allow terrorists to divide us and
undermine our determination to fight this menace
collectively.",2004,negative,-0.615395,"{'sadness': 0.493723, 'joy': 0.562305, 'fear': 0.492654, 'disgust': 0.151704, 'anger': 0.146674}"
965,"I take this opportunity to join other delegations in
extending our condolences to the Government and the
people of the Russian Federation on the tragic loss of
life in Beslan. There can never be any justification for
such a savage attack on innocent children, men and
women. Botswana joins the rest of the international
community in condemning that horrendous act.",2004,negative,-0.817739,"{'sadness': 0.747837, 'joy': 0.015543, 'fear': 0.190721, 'disgust': 0.202704, 'anger': 0.138386}"
966,"Here, I should also like to honour the memory of
all those who have served the United Nations and
fallen victim to senseless acts resulting from
intolerance and the terrorism of radical movements. I
emphasize the need for all countries and all formal and
informal institutions to guarantee and respect the
security of such noble men and women, for they are on
a mission to serve all of us.",2004,positive,0.370619,"{'sadness': 0.440726, 'joy': 0.18689, 'fear': 0.064126, 'disgust': 0.377823, 'anger': 0.058485}"
967,"Over the past 30 years, Spanish men and women
have learned a great deal about terrorism. We learned
early on how evil it is. We became familiar with it. We
learned how to defy it and how to withstand its blows
with courage and dignity. We have learned how to fight
it. Precisely because they have experienced it for 30
years that the citizens of my country felt deeply the
pain of the American people on 11 September 2001.",2004,positive,0.343399,"{'sadness': 0.61226, 'joy': 0.522996, 'fear': 0.196916, 'disgust': 0.079226, 'anger': 0.494504}"
968,"Spanish men and women were not afraid. On the
day after the bombings, millions of people left their
homes and took to the streets and squares of our cities
and towns. Once again, we expressed our
condemnation, disgust and total contempt for terrorist
brutality.",2004,negative,-0.636656,"{'sadness': 0.369141, 'joy': 0.07047, 'fear': 0.133145, 'disgust': 0.614824, 'anger': 0.120772}"
969,"Peace and security will spread through the world
only with the strength of the United Nations, the
strength of international legality, the strength of human
rights, of democracy, of men abiding by the law, with
equality of men and women, with equality of
36

opportunities, no matter where people are born. We
reject those who would manipulate us or wish to
impose any kind of religion or belief. The strength of
education and culture is essential, for culture is always
peace. Let us ensure that our perception of others is
coloured by respect. There must be dialogue among
peoples.",2004,positive,0.702089,"{'sadness': 0.159305, 'joy': 0.732268, 'fear': 0.035843, 'disgust': 0.052968, 'anger': 0.051582}"
970,"This is the house of nations, but I see only
women and men. I hear only the voices of women and
men who represent billions of other women and men.",2004,negative,-0.447537,"{'sadness': 0.265672, 'joy': 0.355717, 'fear': 0.105113, 'disgust': 0.258993, 'anger': 0.131017}"
971,"The United Nations was born of necessity and
ideals. It was built by women and men who affirmed
their faith in understanding among peoples and
cultures. They left us a legacy of utopia. They thought
that everything was within their reach: the settlement
of old conflicts, the eradication of poverty, rights for
all human beings. Today we could ask ourselves, what
is within our reach?",2004,negative,-0.29153,"{'sadness': 0.38534, 'joy': 0.300958, 'fear': 0.043873, 'disgust': 0.125659, 'anger': 0.121865}"
972,"We must fight to overcome this situation. We, the
Spanish women and men of today, are resolved to make
it possible for the women and men who come after us
to be able to say: yes, they did do it.",2004,positive,0.419462,"{'sadness': 0.373135, 'joy': 0.203706, 'fear': 0.247813, 'disgust': 0.195585, 'anger': 0.118737}"
973,"Again, a more just world is a world that respects
human dignity and freedom. Fundamental human rights
are universal. Each man, woman and child has these
inherent rights, and it is up to us to see that they thrive
and are respected.",2004,positive,0.963834,"{'sadness': 0.101119, 'joy': 0.595039, 'fear': 0.007223, 'disgust': 0.263034, 'anger': 0.027208}"
974,"Combating poverty and epidemics such as
HIV/AIDS throughout the world does not mean kindness
or charity; it is common sense that requires that together
we mobilize our actions to combat those scourges. I am
gratified by the initiative of certain heads of State ó in
particular, President Lula da Silva - in recalling to
each of us our responsibilities in the fight to eradicate
hunger and destitution in a world as interdependent as
the one in which we live today. It is critical here to
understand that there is an urgent need to act, and to
act properly. Above all, let us not wait for more reports
or analyses to be submitted to us first, regardless of
how visionary or relevant they may be. Thousands of
women, children and infants die every day because
they lack a pill or a vaccination. That is unjust; that is
immoral.",2004,negative,-0.58098,"{'sadness': 0.590343, 'joy': 0.143329, 'fear': 0.14018, 'disgust': 0.171697, 'anger': 0.128118}"
975,"Humanity is one and indivisible. The men and
women who inhabit our planet share the same
aspirations: peace and well-being. Every individual,
whatever the continent he belongs to, feels the same
frustration when confronting injustice, impunity and
violations of the rights of the human being. There is
not a single child who does not feel the need to be
loved and protected by his or her parents and who does
not hope to grow up in a home where peace and love
reign. How can we protect them if nothing is done to
guarantee the rights of women and give a suitable
education to young women? How can we prevent the
mother, and the child she brings into the world,
becoming victims of an endemic illness such as AIDS,
tuberculosis or malaria at a time when most poor
countries are incapable of providing basic health care?",2004,positive,0.426501,"{'sadness': 0.585969, 'joy': 0.686446, 'fear': 0.040908, 'disgust': 0.196477, 'anger': 0.131651}"
976,"In fact, our goal in the ongoing conflict is to
restore stability and the rule of law and to enable the
men, women and children of Iraq to live free from fear.",2004,negative,-0.615109,"{'sadness': 0.108583, 'joy': 0.341554, 'fear': 0.080484, 'disgust': 0.144601, 'anger': 0.108249}"
977,"The International Day of Peace we celebrate
today is indeed a significant event in the United
Nations calendar. It is a day dedicated to the creation
and pursuit of a culture of peace. As I speak today in
this Hall of peace, men, women and children in my
country are celebrating the Day of Peace through a
wide variety of civil society events. Prayers and
meditations, the resonating chimes of bells and the
gentle glow of candlelight are powerful symbols of our
deep collective yearning for peace.",2004,positive,0.948105,"{'sadness': 0.135978, 'joy': 0.824157, 'fear': 0.013288, 'disgust': 0.003147, 'anger': 0.024619}"
978,"It is common knowledge that the root cause of the
world's insecurity today is international terrorism and
armed conflict. Terrorist actions continue to haunt and
to shock us. The recent murder of innocent, young,
defenceless school children in Beslan, Russia; the
bombings in Indonesia; and daily killings in Iraq,
Palestine and Israel, are simply too ghastly to
countenance. Equally, the recent massacres of men,
women and children in refugee camps in the
Democratic Republic of the Congo, Burundi and the
Sudan are not only dastardly in the extreme, but stand
in stark contrast to everything that modern civilization,
humanity and morality espouse.",2004,negative,-0.727065,"{'sadness': 0.52369, 'joy': 0.030468, 'fear': 0.214841, 'disgust': 0.450801, 'anger': 0.129738}"
979,"Women in Madagascar are sometimes more
persistent than men. They deserve more than their
traditional role within the family. Let us give them the
chance to fulfil themselves, to enjoy the same rights as
men. All of us will benefit from their wisdom and
dedication.",2004,positive,0.531304,"{'sadness': 0.052738, 'joy': 0.847736, 'fear': 0.003293, 'disgust': 0.067768, 'anger': 0.024998}"
980,"Terrorist acts continue to create fear and havoc
among peaceful nations and lead to the loss of lives,
particularly among innocent civilians, including
women and children. We should therefore reflect on the
effectiveness of the international response to terrorism.",2004,negative,-0.86128,"{'sadness': 0.520546, 'joy': 0.042362, 'fear': 0.51256, 'disgust': 0.076139, 'anger': 0.102957}"
981,"We congratulate the Secretary-General for his
continued commitment to multilateralism as a means of
resolving our common problems and for his report on
the work of the Organization (A/59/1) over the past 12
months. However, it is discouraging to note that
peacekeeping activities have had to increase rather than
decrease. Human rights and humanitarian norms
continue to be violated as a result of armed conflict and
terrorism. Atrocious acts of terrorism against innocent
civilians, particularly women and children, continue to
tear the fabric of civility and the moral values on which
each and every society on this planet is founded.",2004,negative,-0.769722,"{'sadness': 0.631026, 'joy': 0.021659, 'fear': 0.133476, 'disgust': 0.212608, 'anger': 0.189174}"
982,"In circumstances like the foregoing, those most
affected are innocent civilians, especially women and
children. We therefore support the Secretary-General’s
efforts to rally the international community to
subscribe to the treaties on the protection of civilians.",2004,positive,0.446881,"{'sadness': 0.191565, 'joy': 0.570871, 'fear': 0.013867, 'disgust': 0.08158, 'anger': 0.148713}"
983,"“We the peoples of the United Nations” believe in the
dignity and the value of the human being, in
fundamental freedoms and in equality between men
and women. We defend the primacy of international
law and tolerance in relations between peoples.",2004,positive,0.669141,"{'sadness': 0.211112, 'joy': 0.277764, 'fear': 0.010887, 'disgust': 0.325923, 'anger': 0.315844}"
984,"In April this year, the whole world joined
Rwanda in our observance of the tenth anniversary of
44

the 1994 genocide, in which more than a million of our
citizens - men, women and children - were
massacred by the former Government, which
institutionalized hatred, discrimination and
sectarianism.",2004,negative,-0.943603,"{'sadness': 0.489025, 'joy': 0.220827, 'fear': 0.024831, 'disgust': 0.217269, 'anger': 0.236975}"
985,"Every Member of this Assembly is certainly
aware of the magnitude and the frightening scope of
terrorism as well as the challenge it poses to
international peace and security. Indeed, from the
Russian Federation, through Spain, Indonesia, Kenya
and to the United States, terrorists are causing
devastation, even using innocent women and children
to achieve their unspeakable goals.",2004,negative,-0.901732,"{'sadness': 0.193121, 'joy': 0.184185, 'fear': 0.659066, 'disgust': 0.134269, 'anger': 0.019251}"
986,"In awarding me yesterday the 2004 Human
Rights Award, the International League for Human
Rights in fact honoured, through Senegal’s head of
State, all of the Senegalese people, a people attached to
freedom and to the respect of human dignity. My
Government will continue to work to promote and
protect human rights, the rule of law and good public
and private governance. In talking about human rights,
I am naturally thinking of the fundamental rights of
women, children, disabled persons, seniors and all
vulnerable people. This deep commitment to mankind
motivated my decision to submit draft legislation to the
Senegalese national assembly to abolish capital
punishment in Senegal.",2004,positive,0.699495,"{'sadness': 0.472187, 'joy': 0.204739, 'fear': 0.030854, 'disgust': 0.39963, 'anger': 0.095129}"
987,"Turning to the global fight against terrorism, the
recent terrorist attacks, especially in Iraq, Indonesia,
and the Beslan school in southern Russia manifest the
continuing menace and evil of terrorism at large. We
have witnessed many innocent lives, including those of
women and children, being lost due to these senseless
terror attacks. My delegation offers its deepest
condolences to those who have lost loved ones during
these unforgivable incidents. Solomon Islands
condemns in the strongest possible terms such acts of
terror and fully support international efforts to combat
this scourge. In this regard, I wish to join others in
calling on the global community to support small
States to build their national capacities towards
ongoing efforts aimed at combating transnational
16

crimes, such as arms smuggling, drug trafficking,
people smuggling, money laundering and terrorism.",2004,negative,-0.884512,"{'sadness': 0.486937, 'joy': 0.012172, 'fear': 0.552958, 'disgust': 0.129315, 'anger': 0.175678}"
988,"While hardship is the plight of countless men, women
and children on the continent, Africa today brings hope
of a more vigorous leadership to confront its
challenges. President Thabo Mbeki showed the way
with his bold New Partnership for Africaís
Development (NEPAD) initiative. From that followed
the creation of the African Union, which is now
establishing itself as a decisive body for addressing
violent conflicts.",2004,positive,0.381234,"{'sadness': 0.281632, 'joy': 0.335514, 'fear': 0.052312, 'disgust': 0.226384, 'anger': 0.099953}"
989,"In that context, we reiterate our condemnation of
the heinous terrorist act that killed innocent children in
a school in Beslan, Russia. We also call on the
international community to condemn the systematic
State terror perpetrated by Israel in the occupied
Palestinian territories against the defenceless
Palestinian people, as well as the many massacres
perpetrated by Israeli occupation forces, in which
innocent children, women and the elderly are killed.",2004,negative,-0.975209,"{'sadness': 0.354724, 'joy': 0.009912, 'fear': 0.341409, 'disgust': 0.404701, 'anger': 0.292286}"
990,"Tajikistan resolutely condemns the acts of
violence perpetrated against defenceless women and
children in North Ossetia and appeals to the
international community to undertake urgent collective
measures to combat this scourge of the twenty-first
century.",2004,negative,-0.862775,"{'sadness': 0.25334, 'joy': 0.115705, 'fear': 0.098161, 'disgust': 0.240479, 'anger': 0.263084}"
991,"Terrorism continues to be one of the biggest
threats to international peace and security. Since
11 September 2001, thousands of innocent people,
including women and children, have been killed or
maimed as a result of indiscriminate terrorist acts. This
year, the world has witnessed many innocent civilians
massacred in cold blood, hostages beheaded in the
most barbaric manner, children mutilated by suicide
bombers and terrorist groups, very often in the name of
extremist and misguided causes and ideologies.",2004,negative,-0.962312,"{'sadness': 0.486832, 'joy': 0.003542, 'fear': 0.336429, 'disgust': 0.32558, 'anger': 0.246488}"
992,"We believe, therefore, that peoples can be strong
only if they can create their future in freedom. We
cannot build and stabilize democracies if women and
men cannot find an honest job to which to devote their
energies. That goal cannot be achieved with economic
assistance alone or with loans that, in the poorest
countries, are paid back only with great difficulty. It
can be brought about only with free trade ó something
that the world experienced in the nineteenth century.",2004,positive,0.517439,"{'sadness': 0.331323, 'joy': 0.439543, 'fear': 0.055929, 'disgust': 0.101937, 'anger': 0.054804}"
993,"Thank you for the honour of
addressing the General Assembly. The American
people respect the idealism that gave life to this
Organization. And we respect the men and women of
the United Nations, who stand for peace and human
rights in every part of the world. Welcome to New
York City, and welcome to the United States of
America.",2004,positive,0.884143,"{'sadness': 0.057131, 'joy': 0.718795, 'fear': 0.002493, 'disgust': 0.229831, 'anger': 0.03529}"
994,"The United Nations and my country share the
deepest commitments. Both the American Declaration
of Independence and the Universal Declaration of
Human Rights proclaim the equal value and dignity of
every human life. That dignity is honoured by the rule
of law, limits on the power of the State, respect for
women, protection of private property, free speech,
equal justice and religious tolerance. That dignity is
dishonoured by oppression, corruption, tyranny,
bigotry, terrorism and all violence against the innocent.",2004,negative,-0.289483,"{'sadness': 0.266704, 'joy': 0.177117, 'fear': 0.048519, 'disgust': 0.554517, 'anger': 0.170506}"
995,"Because we believe in human dignity, the United
States and many other nations have joined together to
confront the evil of trafficking in human beings. We
are supporting organizations that rescue the victims,
passing stronger anti-trafficking laws and warning
travellers that they will be held to account for
supporting this modern form of slavery. Women and
children should never be exploited for pleasure or
greed, anywhere on Earth.",2004,negative,-0.593361,"{'sadness': 0.167359, 'joy': 0.041096, 'fear': 0.024596, 'disgust': 0.424488, 'anger': 0.629711}"
996,"Because we believe in human dignity, peaceful
nations must stand for the advance of democracy. No
other system of government has done more to protect
minorities, to secure the rights of labour, to raise the
status of women or to channel human energy to the
pursuits of peace. We have witnessed the rise of
democratic Governments in predominantly Hindu and
Muslim, Buddhist, Jewish and Christian cultures.",2004,positive,0.547673,"{'sadness': 0.064045, 'joy': 0.388088, 'fear': 0.003338, 'disgust': 0.598644, 'anger': 0.051351}"
997,"And this progress is good for the long-term security of
all of us. The Afghan people are showing extraordinary
courage under difficult conditions. They are fighting to
defend their nation from Taliban hold-outs and helping
to strike against the terrorist killers. They are reviving
their economy. They have adopted a Constitution
that protects the rights of all, while honouring their
nation’s most cherished traditions. More than 10
million Afghan citizens — over four million of them
women — are now registered to vote in next month’s
presidential election. To any who still would question
whether Muslim societies can be democratic societies,
the Afghan people are giving their answer.",2004,positive,0.279445,"{'sadness': 0.261915, 'joy': 0.588267, 'fear': 0.433749, 'disgust': 0.246997, 'anger': 0.142482}"
998,"War, oppression, crime, hatred and suffering
plague hundreds of millions of men and women all
over the world today. In pursuit of the ideals of peace,
democracy and happiness, the United Nations is the
united conscience of humankind. In order to achieve
the goals of the Millennium Declaration, our
Organization must be strengthened structurally,
economically and spiritually.",2004,positive,0.57207,"{'sadness': 0.125133, 'joy': 0.737984, 'fear': 0.029911, 'disgust': 0.047142, 'anger': 0.10349}"
999,"In any case, we reject completely the assertions
of, and pretence to, democracy by our former colonial
masters, whose undemocratic regimes we taught the
lesson of one man ó or one woman ó one vote
through our armed liberation struggles.",2004,negative,-0.87549,"{'sadness': 0.469843, 'joy': 0.066065, 'fear': 0.127708, 'disgust': 0.360264, 'anger': 0.288307}"
1000,"Significant progress has been made in the
promotion and protection of human rights and
fundamental freedoms. Our new Constitution
guarantees equal rights for men and women, freedom
of expression, freedom of press and political pluralism.",2005,positive,0.828332,"{'sadness': 0.34539, 'joy': 0.498749, 'fear': 0.015888, 'disgust': 0.028658, 'anger': 0.121192}"
