,text,year,sentiment,score,emotion
84,"The brotherly Iraqi people have been suffering for
years from the impact of an economic embargo that has
had pernicious effects on them, especially children,
women and the elderly. As it voices full solidarity with
the fraternal Iraqi people, Morocco calls for the pooling
of international efforts in order to lift the embargo and to
find a peaceful settlement to this problem within the
framework of international law and in compliance with
Security Council resolutions. In this respect, we stress the
need to preserve the sovereignty of Iraq, its security and
its territorial integrity.",1999,negative,-0.499659,"{'sadness': 0.551962, 'joy': 0.065901, 'fear': 0.233051, 'disgust': 0.313764, 'anger': 0.09739}"
85,"I cannot conclude without referring to the
question of East Timor. When I addressed this
Assembly one year ago East Timor was in the throes of
the most appalling violence at the hands of a brutal and
lawless militia. Since then important progress has been
made in restoring security and building the foundations
of an independent East Timor. Australia pays tribute to
the men and women of the International Force in East
Timor and of the United Nations Transitional
Administration in East Timor for their commitment
and, in too many cases, their sacrifice.",2000,negative,-0.378368,"{'sadness': 0.438572, 'joy': 0.26559, 'fear': 0.023192, 'disgust': 0.325568, 'anger': 0.061454}"
86,"We hope that efforts to bring stability and
understanding to the Gulf region will be successful. My
country reaffirms its respect for and adherence to
international legitimacy, and reiterates its rejection of
anything that could impinge on the independence or
territorial integrity of Kuwait, as well as its rejection of
any measure that would threaten the unity or territorial
integrity of Iraq. We call for an end to the embargo
imposed against the Iraqi people, who have suffered
immensely from that embargo; it is children, women
and the elderly who have suffered most.",2000,negative,-0.30494,"{'sadness': 0.674709, 'joy': 0.038487, 'fear': 0.189433, 'disgust': 0.236425, 'anger': 0.107811}"
87,"With regard to the Middle East, the recent failure
of the Camp David process should further strengthen
our determination in the tireless search for a just and
lasting peace that can restore the inalienable rights of
the Palestinian people, including their right to an
independent State, and ensure the return of the Golan
Heights to Syria. In Western Sahara, it is time that the
relevant United Nations resolutions were implemented
for the self-determination of the Sahrawi people. In
addition, the Iraqi people continue to be victims of an
embargo that chiefly affects the most vulnerable
sectors of society, including women and children. It is
high time that the international community took the
necessary measures to alleviate the pain of the Iraqi
people.",2000,negative,-0.311361,"{'sadness': 0.652569, 'joy': 0.059695, 'fear': 0.0351, 'disgust': 0.214303, 'anger': 0.215674}"
88,"Since 28 September of last year, the occupied
Palestinian territories have seen human tragedies and
acts of violence because of the policy of State terrorism
pursued by Israel against the Palestinian people,
including re-occupation of territories, expansion of
settlements, escalation of bombing and destruction of
economic and physical infrastructure in the Palestinian
territories, in addition to systematic liquidation and
massacres that have claimed the lives of more than
1,300 martyrs and tens of thousands of other innocent
casualties, half of whom are children and women.",2001,negative,-0.86976,"{'sadness': 0.47258, 'joy': 0.009146, 'fear': 0.108673, 'disgust': 0.423797, 'anger': 0.33518}"
89,"When we discuss here the suffering of children,
women and the elderly, Kuwait cannot but recall its
own excruciating experience, endured over the past
decade, relating to the question of Kuwaiti and third-
country prisoners and hostages. In fact, this is a key
obligation that Iraq has so far failed to fulfil. This issue
remains a top national priority for the Government and
people of Kuwait.",2001,negative,-0.882032,"{'sadness': 0.794704, 'joy': 0.009426, 'fear': 0.069591, 'disgust': 0.184138, 'anger': 0.221835}"
90,"It is absolutely clear that the question of the
Middle East is one of the most serious regional
conflicts that the world has experienced in the past 50
years. Recently, we have seen a dangerous escalation in
the conflict that has taken hundreds of lives, including
those of many women and children, and undermined
the infrastructure and services of the occupied
territories of Palestine. Morocco has therefore
condemned the attacks and called for a lifting of the
siege of Palestinian towns and villages, where homes,
schools and fields have been bulldozed. The forced
colonization of Palestinian areas occupied since 1967
must come to an end. We must break the vicious cycle
of violence and reprisals, and return to the negotiating
table on the basis of the conclusions of the Mitchell
report and signed agreements between Israel and the
Palestinians.",2001,negative,-0.74616,"{'sadness': 0.501225, 'joy': 0.040859, 'fear': 0.284188, 'disgust': 0.153721, 'anger': 0.384843}"
91,"To this end, Africa has always been ready and
willing to participate in efforts to restore peace where
peace has broken down, irrespective of the location of
the region. Our men and women have served as
peacekeepers in Europe, in Asia and in the Middle East
because we believe that peace is indivisible.",2001,positive,0.849438,"{'sadness': 0.132873, 'joy': 0.777141, 'fear': 0.026422, 'disgust': 0.010735, 'anger': 0.060998}"
92,"Another area in need of structural stability is the
Middle East. Men, women, mothers, fathers, children
all are suffering on a daily basis from the violence, and
for this reason we must reaffirm those principles that
will enable us to find a lasting and equitable solution:
land for peace, a viable Palestinian State and security
for Israel. Rather than going beyond the gains made
through Oslo and Madrid, we should enshrine and
reconfirm them by translating them into reality. This is
what the European Union has sought to do by drawing
up a road map setting out the actions to be taken by the
parties concerned with a view to achieving a
comprehensive and lasting solution.",2002,positive,0.595148,"{'sadness': 0.240466, 'joy': 0.569708, 'fear': 0.107113, 'disgust': 0.020328, 'anger': 0.144965}"
93,"We observe closely and with concern the
deteriorating security situation in the Palestinian
territories and the blatant challenge to the international
community and international laws and norms posed by
the siege of President Arafat and the legitimate, elected
leadership of the Palestinian people. We observe with
concern the assassination, abduction and arrest of
Palestinian leaders, as well as the demolition of houses
on the heads of women, children and the elderly. We
watch closely and with concern the attacks on holy
places, which have been condemned by all states and
representatives of international humanitarian
organizations, including the International Committee of
29

the Red Cross, which strongly deplored and
condemned those attacks.",2002,negative,-0.845528,"{'sadness': 0.10403, 'joy': 0.063352, 'fear': 0.538489, 'disgust': 0.3913, 'anger': 0.245519}"
94,"“The Arab Summit was an historic occasion
at which the Arab States reaffirmed the fact that
finding just solutions to the fundamental
problems of the region that have adversely
affected world peace and security would reinforce
the instincts of its peoples for security and peace,
enhance the development process, update and
consolidate the principles of human rights and
democracy, and promote the role and status of
women in society, in conformity with each
country’s cultural specificities, conditions and
abilities, and based on its own free will and
commitment to shared humanitarian values.",2004,positive,0.885414,"{'sadness': 0.239096, 'joy': 0.302964, 'fear': 0.161962, 'disgust': 0.19353, 'anger': 0.037325}"
95,"What is there to say about the situation in 
Palestine where the same scenario persists with its toll 
of martyrs, children and women who are victims of 
blind bombing? It is high time for the international 
community, working within the framework of the 
United Nations, to respond and to put an end to that 
conflict by ensuring that a negotiated solution is 
reached promptly.",2006,negative,-0.875224,"{'sadness': 0.653913, 'joy': 0.068598, 'fear': 0.06917, 'disgust': 0.120412, 'anger': 0.12769}"
96,"The world must also stand up for peace in the 
Holy Land. I am committed to two democratic States, 
 
 
11 06-52731 
 
Israel and Palestine, living side by side in peace and 
security. I am committed to a Palestinian State that has 
territorial integrity and will live peacefully with the 
Jewish State of Israel. This is the vision set forth in the 
road map, and helping the parties to reach this goal is 
one of the great objectives of my presidency. The 
Palestinian people have suffered from decades of 
corruption and violence and the daily humiliation of 
occupation. Israeli citizens have endured brutal acts of 
terrorism and constant fear of attack since the birth of 
their nation. Many brave men and women have made 
the commitment to peace. Yet extremists in the region 
are stirring up hatred and trying to prevent these 
moderate voices from prevailing.",2006,negative,-0.337195,"{'sadness': 0.637171, 'joy': 0.626083, 'fear': 0.658411, 'disgust': 0.099016, 'anger': 0.122325}"
97,"The recent developments in Lebanon and 
Palestine include the destruction of Lebanon’s 
infrastructure owing to aggression by the Israeli war 
machine — which has caused the deaths of countless 
innocent civilians, mainly women, children and the 
elderly — threats to murder or assassinate the 
leadership of Lebanon and Palestine, extrajudicial and 
other practices. These all run counter to the United 
Nations Charter, the rules of international law and 
international agreements, including the Universal 
Declaration of Human Rights and the Fourth Geneva 
Convention. The massacres committed by the Israeli 
war machine against Lebanese and Palestinian  
civilians — particularly the Qana II massacre, whose 
victims were mostly children under the age of 12 and 
which was witnessed by the entire world — have 
evoked feelings of denunciation and condemnation by 
all people. This requires a firmer stance in the face of 
Israeli policies based on violence and State terrorism.",2006,negative,-0.839248,"{'sadness': 0.495247, 'joy': 0.007155, 'fear': 0.222125, 'disgust': 0.468049, 'anger': 0.176471}"
98,"Crucial discussions are currently in progress to 
solve the decades-long situation in the Middle East. It 
is clear to me that most people in Israel and Palestine 
yearn for peace. Indeed, opinion polls bear this out. In 
particular, women from both sides voice their distress 
at the long-term effects of continued conflict on their 
children, who are the future of this region. The talks in 
progress at the moment, with the support of the 
Quartet, the efforts of the Ad Hoc Liaison Committee, 
and, most important, the efforts of the Israeli and 
Palestinian Governments, give some hope. I encourage 
political leaders to ensure that the will for peace among 
a great many people on both sides is reflected in the 
political process. This requires political courage and 
true leadership. It requires restraint when restraint is 
most difficult. It requires a determination to outflank 
the spoilers on both sides who wish to sacrifice the real 
prospects for a peaceful and fulfilling life for millions 
to the distant mirage of some unattainable utopia. Final 
status issues, which are critical to the Palestinians and 
the Israelis, must be on the agenda for the peace 
conference that the President of the United States has 
proposed. The outcome must give both sides a clear 
view of a realistic and acceptable future for their 
children. Meanwhile, all who have it in their power, 
bear a responsibility to do their utmost to ensure the 
humanitarian needs of the civilian population.",2007,positive,0.719335,"{'sadness': 0.506197, 'joy': 0.594394, 'fear': 0.102364, 'disgust': 0.104693, 'anger': 0.100428}"
99,"The situation in the Middle East is of grave 
concern to all peace-loving Members of the United 
Nations. We earnestly pray and hope for an early end to 
the conflict and to the suffering of all innocent 
children, women and men. Both Israel and Palestine 
have the right to live in peaceful coexistence as 
independent and sovereign States. The international 
community must be realistic about the future. Let us 
allow justice, security and long-lasting peace to prevail 
for both the Israeli and Palestinian peoples.",2007,positive,0.292768,"{'sadness': 0.474445, 'joy': 0.346155, 'fear': 0.032367, 'disgust': 0.088303, 'anger': 0.187602}"
100,"Peace continues to evade the Middle East. South 
Africa participated in the Annapolis Conference in 
2007 with great expectations and hopes that progress 
would indeed be made to advance the goal of peace in 
that region. We will continue to support all 
international efforts to help the peoples of Palestine 
and Israel in their endeavour to find a lasting and 
peaceful solution to their challenges, leading to the 
establishment of a viable Palestinian State, coexisting 
side by side with the State of Israel, within secure 
borders. We understand full well the pain, suffering 
and agony that conflict brings to bear on the lives of 
ordinary people, particularly women and children.",2008,positive,0.530229,"{'sadness': 0.353826, 'joy': 0.62304, 'fear': 0.009867, 'disgust': 0.009604, 'anger': 0.015849}"
101,"In this regard, we renew our condemnation of 
repeated Israeli aggression against the occupied 
territories, in particular, the military aggression against 
Gaza last December, in which more than 
1,400 Palestinians, among them women, children and 
the elderly, were killed. That aggression also resulted 
in the unjustifiable destruction of homes, property and 
civilian infrastructure.",2009,negative,-0.836028,"{'sadness': 0.502444, 'joy': 0.05195, 'fear': 0.234385, 'disgust': 0.120902, 'anger': 0.291049}"
102,"In that regard, we reaffirm that resolution 1325 
(2000) on women, peace and security recognizes that 
women, as civilians in conflict situations, are not only 
victims but also powerful agents for peace and the 
security for their communities.",2009,positive,0.800239,"{'sadness': 0.302397, 'joy': 0.616572, 'fear': 0.032111, 'disgust': 0.026931, 'anger': 0.044612}"
103,"The last file is that of the massacres. In the Sabra 
and Shatila massacre, 3,000 people were killed. That 
area, under the protection of the occupying Israeli 
army, was the site of a huge and calamitous massacre 
in which 3,000 Palestinian men, women and children 
were killed. How can we keep quiet? Lebanon is a 
sovereign State; a member of the General Assembly 
was occupied, Sabra and Shatila were under Israeli 
control, and then the massacre took place.",2009,neutral,0.0,"{'sadness': 0.360121, 'joy': 0.014096, 'fear': 0.12769, 'disgust': 0.515445, 'anger': 0.312715}"
104,"Another conflict area that has long been a source 
of concern and where our hopes of lasting peace were 
once again called into question in the past year is the 
Democratic Republic of the Congo. Once again it is 
civilians who must suffer the consequences. We are 
seriously concerned about the crimes committed 
against civilians, especially women and children.",2009,negative,-0.830955,"{'sadness': 0.586178, 'joy': 0.026098, 'fear': 0.386132, 'disgust': 0.060909, 'anger': 0.220163}"
105,"Israel is a sovereign State, and the historic 
homeland of the Jewish people. It should be clear to all 
that efforts to chip away at Israel’s legitimacy will be 
met by the unshakeable opposition of the United 
States. Efforts to threaten or kill Israelis will do 
nothing to help the Palestinian people. The slaughter of 
innocent Israelis is not resistance; it is injustice. And 
make no mistake: the courage of a man like President 
Abbas, who stands up for his people in front of the 
world under very difficult circumstances, is far greater 
than those who fire rockets at innocent women and 
children.",2010,negative,-0.39682,"{'sadness': 0.194385, 'joy': 0.287491, 'fear': 0.065956, 'disgust': 0.429547, 'anger': 0.298626}"
106,"The courageous men and women of Syria deserve 
a clear sign of our solidarity. The Syrian Government 
has responded to the legitimate demands of the Syrian 
people with brutal force. Germany will continue to 
press for a Security Council resolution. This is not only 
about showing solidarity with the Syrian people; it is 
also about the credibility of the international 
community. If the repression continues, we Europeans 
will further tighten sanctions against the regime. The 
Syrian people should be free to shape their own future.",2011,positive,0.620285,"{'sadness': 0.272937, 'joy': 0.199494, 'fear': 0.081824, 'disgust': 0.205302, 'anger': 0.14693}"
107,"Peace processes need to be more inclusive. I wish 
to stress the importance of the full and effective 
participation of women in all stages of peace processes.",2011,positive,0.754598,"{'sadness': 0.064699, 'joy': 0.61741, 'fear': 0.202127, 'disgust': 0.008134, 'anger': 0.080404}"
108,"Turning to the main theme of the sixty-sixth 
session of the General Assembly, “The role of 
mediation in the settlement of disputes by peaceful 
means”, I wish to refer specifically to the role of 
women in times of crisis and to their courage and 
sincerity, which were praised by President Roussef 
from this rostrum. When peace is broken and men take 
up arms, it is women who often take responsibility for 
ending violence and restoring peaceful life in their 
communities. The leadership of mothers, wives and 
sisters can force politicians to resolve their 
disagreements on the basis of compromise and mutual 
understanding. Worldwide, women are a force for 
peace.",2011,positive,0.845111,"{'sadness': 0.377884, 'joy': 0.169954, 'fear': 0.067161, 'disgust': 0.209168, 'anger': 0.401663}"
109,"The situation in Syria is disheartening. Children,
women and the elderly must be protected. I call on
both sides to exercise restraint and allow humanitarian
relief supplies to enter Syria. I also call on all nations
to cease supplying arms to the two sides in the conflict.",2012,positive,0.292326,"{'sadness': 0.317371, 'joy': 0.09248, 'fear': 0.073176, 'disgust': 0.430572, 'anger': 0.076039}"
110,"The ongoing armed conflict between Armenia
and Azerbaijan continues to represent a serious threat
and challenge to international and regional peace and
security. The conflict has led to the occupation of
almost 20 per cent of the territory of Azerbaijan and
has turned more than one million people in the country
into internally displaced persons or refugees. The war
has also led to the deaths and wounding of thousands
of Azerbaijanis, including women, the elderly and
children. In addition, the aggression against Azerbaijan
has severely damaged the country in socioeconomic
terms. Not a single Azerbaijani historic or cultural
monument has been left undamaged, and no sacred
site has escaped desecration in either the occupied
territories or in Armenia.",2012,negative,-0.831606,"{'sadness': 0.556593, 'joy': 0.023928, 'fear': 0.349056, 'disgust': 0.241138, 'anger': 0.176383}"
111,"I believe that those steps forward, among others,
attest to an encouraging year, despite its difficulties. It
is proof that the multilateral system is responding to the
present crisis and promoting respect for and the active
protection of human rights, as well as the presence and
participation of women in all areas regions. But, of
course, there are problems on which there has been little
or no progress at all or that have emerged throughout
the present year. Those problems deserve as much if not
more of our attention in the 12 months that lie ahead. First of all, I would like to mention the crisis in
Syria. A year ago, in the General Assembly, an urgent
appeal was made to the Syrian regime to halt the abuses
and crimes against its people. Despite the international
community’s efforts, the situation has not ceased
to deteriorate. Thousands of innocent victims, the
unbearable suffering of the civilian population and the
serious risk of the conflict expanding to neighbouring
countries compel us to act. Today, I reiterate the call to
end all violence in Syria and urge President Al-Assad
to accept his responsibility and make way for a political
process that will allow a peaceful resolution to the
conflict. We support the efforts of the Joint Special
Representative, Mr. Lakhdar Brahimi, to reach this
goal. The international community, the United Nations,
the League of Arab States and the European Union
continue to be prepared, through different mechanisms,
to come to Syria’s aid.",2012,negative,-0.475074,"{'sadness': 0.607671, 'joy': 0.217899, 'fear': 0.132696, 'disgust': 0.146945, 'anger': 0.45013}"
112,"We also call on the United Nations to adopt
appropriate solutions to end the crisis and internal war
in Syria and to put an end to all forms of violence against
thousands of civilians in Syria, including women and
children. Proposed initiatives and announced peaceful
solutions shall be revived to end the crisis and to
make a success of the mission of the Joint Special
Representative of the United Nations and the League of
Arab States for Syria, Mr. Lakhdar Brahimi.",2012,positive,0.528362,"{'sadness': 0.151883, 'joy': 0.495461, 'fear': 0.035798, 'disgust': 0.196894, 'anger': 0.212701}"
113,"Mediation can succeed only with political will from 
the parties and the international community. Successful 
mediation also calls for the full and equal participation 
of women at all stages. Women are certainly most often 
the victims of conflicts, but we should also understand 
that they are essential participants for any mediation 
efforts to bear long-lasting success.",2013,positive,0.525619,"{'sadness': 0.195802, 'joy': 0.723187, 'fear': 0.01252, 'disgust': 0.040255, 'anger': 0.01987}"
114,"While I am at it, let me reiterate my call on the Assembly 
to recognize Palestine once and for all as a State with 
full membership in this body. We have to begin to undo 
some of the Gordian knots — because there is not just 
one Gordian knot but several — regarding the situation 
in the Middle East, which involves recognizing the 
State of Palestine, Israel’s right to live securely within 
its borders, and Palestine’s right not to be subjected to 
the kind of disproportionate use of force that led to the 
deaths of hundreds of women and children, which we 
condemn just as we also condemn those who attack 
Israel with missiles.",2014,negative,-0.743469,"{'sadness': 0.362319, 'joy': 0.054034, 'fear': 0.363287, 'disgust': 0.343092, 'anger': 0.207227}"
115,"However, Azerbaijan has continued its indiscriminate 


bombardments of the civilian population. Azerbaijan 
has not spared children, women or the elderly, 
thereby gravely violating all legal and moral norms 
of international humanitarian law. Now Azerbaijan 
cynically refers to those resolutions selectively — citing 
them out of context as a prerequisite for the settlement 
of the conflict. An adequate interpretation of the 
Security Council resolutions is not possible without a 
correct understanding of the hierarchy of the demands 
set therein.",2014,negative,-0.688548,"{'sadness': 0.138714, 'joy': 0.046161, 'fear': 0.0245, 'disgust': 0.100316, 'anger': 0.150678}"
116,"In keeping with our position of principle, we 
continue to express our full solidarity with the 
Palestinian people in their legitimate struggle for self-
determination. We condemn the systematic killing of 
hundreds of Palestinian civilians, including women and 
children, by Israel during the recent offensive in Gaza.",2014,negative,-0.688751,"{'sadness': 0.350294, 'joy': 0.025507, 'fear': 0.08612, 'disgust': 0.545241, 'anger': 0.289874}"
117,"The indiscriminate killing, maiming and 
destruction recently meted out to innocent Palestinian 
civilians, especially helpless women and children, 
and their possessions, were an affront to decency, 
morality and humanity. We reiterate our support for 
the resolution of the Israeli-Palestinian conflict by 
diplomatic means and for the coexistence of the State 
of Israel and the State of Palestine in peace and security 
in their respective pre-1967 international borders, as 
recognized by the international community.",2014,negative,-0.712627,"{'sadness': 0.550734, 'joy': 0.137009, 'fear': 0.086516, 'disgust': 0.122872, 'anger': 0.337802}"
118,"I wish to underscore that we cannot possibly remain 
indifferent to the Israeli-Palestinian crisis, particularly 
after the recent dramatic events in Gaza. We condemn 
the disproportionate use of force that has strongly 
victimized the civilian population, especially women 
and children. The conflict must be properly resolved, 
not precariously managed, as has been the case up to 
now. Effective negotiations between the parties must 
ultimately lead to a two-State solution with Palestine 
and Israel living side by side in security within 
internationally recognized borders.",2014,negative,-0.489591,"{'sadness': 0.357817, 'joy': 0.098554, 'fear': 0.422792, 'disgust': 0.183714, 'anger': 0.165678}"
119,"As the Secretary-General has reminded us, the 
international community must not abandon the people 
of Syria. We cannot forget those who have died or those 
driven from their homes — half of the population of 
Syria. Three million Syrians have been received as 
refugees in the neighbouring countries. The Syrian 
conflict can be solved only by political means. Finland 
continues to give its full support to the United Nations 
Special Envoy for Syria. Women in Syria, as in other 
conflict-driven countries, must be included in the 
peace process. We welcome women’s active efforts to 
strengthen their voices in Syria and eslewhere.",2014,negative,-0.523975,"{'sadness': 0.518411, 'joy': 0.594761, 'fear': 0.072815, 'disgust': 0.096198, 'anger': 0.138929}"
120,"Thirdly, the situation in the Middle East remains 
highly volatile, and the United Nations has been 
watching the cycle of violence in the region rather 
helplessly. In the most recent conflict between the 
Palestinians and Israelis, approximately 2,000 people 
from Gaza, mostly women and children, died at the 
hands of the Israeli army, and approximately 70 Israelis, 
all of them soldiers except for three children, lost their 
lives. The continuing expansion of Israeli settlements 
on Palestinian land, despite repeated calls for restraint 
by the international community, is unacceptable, as it 
undermines any prospects for a two-State solution. The 
United States Government has played a very strategic 
and useful mediating role in the past, but the United 
Nations must now take up its commanding role in 
seeking a peaceful settlement that is just, durable and 
acceptable to all the Members of the United Nations.",2014,negative,-0.637648,"{'sadness': 0.491002, 'joy': 0.055205, 'fear': 0.07609, 'disgust': 0.210195, 'anger': 0.492555}"
121,"In my address this afternoon, I will focus on 
the conflicts that beset the Middle East and Eastern 
Europe, and I will do so in a way that reflects the 
foreign policy tenets of my country: first, dialogue 
and compromise as the solution to intractable conflicts 
between peoples; secondly, respect for the rule of law 
and solidarity within the international community 
when a democratic State is threatened; thirdly, a strong 
commitment to peacekeeping while preserving Irish 
military neutrality; fourthly, the critical importance of 
development; and last but not least, the promotion of 
human rights, in particular the rights of minorities and 
of women and girls in this troubled world.",2014,positive,0.314787,"{'sadness': 0.260741, 'joy': 0.451696, 'fear': 0.041263, 'disgust': 0.177359, 'anger': 0.015232}"
122,"Several countries of the Middle East are facing 
tremendous security, political and humanitarian 
challenges and an exceptional situation, due to the 
inability of the Security Council to carry out its 
functions, which has led to the aggravation and 
deterioration of the situation in many States of the 
region. The recent Israeli military aggression against 
the Gaza Strip lasted for 50 consecutive days, during 
which the non-stop killing and machine of destruction 
continuously targeted everything human, mowing 
down thousands of unarmed civilians, the majority 
of them elderly, women and children. That action 
appears to have been emblematic of the series of Israeli 
violations of the most basic rules of international law 
and international humanitarian law, and constitutes 
yet another addition to its bloody history of rejecting 
all regional and international initiatives to lay the 
foundations of a just and lasting peace.",2014,negative,-0.810093,"{'sadness': 0.55442, 'joy': 0.011814, 'fear': 0.365363, 'disgust': 0.181848, 'anger': 0.264325}"
123,"We must bring to an immediate end Israel’s illegal 
occupation of Palestinian territory and prevent Israel 
from continuing its aggression and brutal attacks 
on the men, women and children of Palestine. The 
Security Council should once and for all live up to its 
obligations and demand that Israel end such practices 
and policies in order to clear the way for a sovereign 
and independent State of Palestine, based on its 


pre-1967 borders, with East Jerusalem as its capital, 
and with two States, Palestine and Israel, living side 
by side in peace. Nicaragua reiterates its absolute and 
unconditional solidarity with the State of Palestine in 
its fight for freedom and its inalienable rights.",2014,positive,0.342156,"{'sadness': 0.237537, 'joy': 0.207572, 'fear': 0.097763, 'disgust': 0.414448, 'anger': 0.276024}"
124,"More than six decades ago, the United Nations 
adopted resolutions to hold a plebiscite in Jammu 
and Kashmir. The people of Jammu and Kashmir are 
still waiting for the fulfilment of that promise. Many 
generations of Kashmiris have lived their lives under 
occupation, accompanied by violence and abuse of their 
fundamental rights. Kashmiri women in particular 
have suffered immensely. For decades, attempts have 
been made, both under United Nations auspices and 
bilaterally in the spirit of the Lahore Declaration, 
to resolve the dispute. The core issue of Jammu and 
Kashmir has to be resolved. It is the responsibility of 
the international community. We cannot draw a veil on 
the issue of Kashmir, until it is addressed in accordance 
with the wishes of the people of Jammu and Kashmir.",2014,negative,-0.755114,"{'sadness': 0.711645, 'joy': 0.141968, 'fear': 0.060257, 'disgust': 0.108896, 'anger': 0.181799}"
125,"We want a State that deepens Palestine’s enlightened 
traditions of tolerance, coexistence and non-exclusion, 
strengthens the culture of peace, promotes the role 
of women, establishes an effective administration 
committed to the standards of good governance, and 
cares for the needs and interests of its people. The 
occupation struck, and continues to strike, a blow at 
this effort because our quest is the antithesis of Israel’s 
settlement policies, and because Israel seeks to destroy 
Palestine’s chance of creating an independent State 
within the framework of the two-State solution.",2014,positive,0.454627,"{'sadness': 0.286219, 'joy': 0.380564, 'fear': 0.087094, 'disgust': 0.141298, 'anger': 0.217387}"
126,"Likewise, we stand ready to provide every support to United Nation initiatives that will bring the warring factions in Syria, and in Israel and Palestine, to the table to find peaceful solutions to their differences. We are committed to combating terrorism, and we unreservedly condemn the atrocities perpetrated against women and girls in Nigeria by Boko Haram. We express our solidarity with the Nigerian Government on its efforts to dismantle that criminal gang and bring its members to justice.",2015,negative,-0.307948,"{'sadness': 0.124595, 'joy': 0.353783, 'fear': 0.047251, 'disgust': 0.363038, 'anger': 0.306173}"
127,"The current situation in the Middle East, a region torn by protracted conflicts and sectarian violence, is of particular concern, as thousands of innocent people, including women and children, are being killed. We call on the countries of the region and the conflicting parties to start direct negotiations under the aegis of the United Nations, in order to reach a political solution to the problem. Without strong political will
15-29876 15/26

A/70/PV.24 01/10/2015
and determination, it will be impossible to stop the bloodshed and to pave the way for national unity, reconciliation and reconstruction. We believe that external intervention in any conflict should remain a last resort and should be used only with the approval of the Security Council.",2015,negative,-0.640215,"{'sadness': 0.656803, 'joy': 0.025918, 'fear': 0.03642, 'disgust': 0.096016, 'anger': 0.204758}"
