,text,year,sentiment,score,emotion
241,"The aftermath of war must be overcome, and at the
top of our list of priorities is to de-mine an area equivalent
to one quarter of our national territory. The mines planted
during the occupation of part of our country continue
indiscriminately to kill and mutilate civilians, women and
children in particular. This is an alarming situation because
it hinders any development programme in a region which,
nonetheless, has enormous potential for mining and tourism.",1996,negative,-0.854117,"{'sadness': 0.486835, 'joy': 0.146461, 'fear': 0.190967, 'disgust': 0.255483, 'anger': 0.082044}"
242,"25


The United Nations Children’s Fund and the World
Health Organization have made great and invaluable
contributions to health care and disease prevention for
women and children in Tajikistan.",1996,positive,0.972385,"{'sadness': 0.053346, 'joy': 0.667708, 'fear': 0.013345, 'disgust': 0.187057, 'anger': 0.074507}"
243,"As the twenty-first century approaches, the greatest
challenge facing the international community is to improve
the living conditions of the majority of people. Every
human being must have access to opportunities that afford
a decent livelihood under conditions that are free from
want, disease, hunger and ignorance. The World Summit
for Social Development held in Copenhagen last year
adopted a framework to deal with poverty and other social
problems. Far too many people, especially women and
children, are vulnerable to marginalization and deprivation.",1996,negative,-0.606442,"{'sadness': 0.603922, 'joy': 0.274491, 'fear': 0.043151, 'disgust': 0.037424, 'anger': 0.148102}"
244,"Aside from certain areas of insecurity related to sporadic
attacks by armed groups, peace and security have returned
to almost the entire national territory. But the population
remains vigilant because terrorist bands have not yet
disarmed. Essentially, they use the territory of Tanzania to
launch massacres against women, children, men and the
elderly.",1997,negative,-0.541067,"{'sadness': 0.423463, 'joy': 0.041677, 'fear': 0.253095, 'disgust': 0.48765, 'anger': 0.101516}"
245,"I must tell this Assembly that my sorrow is great
because so many Congolese children, men and women have
fallen every day since 5 June 1997, under the crossfire of
shells in the civil war that has cast a pall over my country.",1997,negative,-0.95522,"{'sadness': 0.728672, 'joy': 0.13875, 'fear': 0.146899, 'disgust': 0.044286, 'anger': 0.052342}"
246,"It is not just all the countries of the United Nations
that must be properly represented, but all the people of
those countries. More than half those people are women.",1997,positive,0.593528,"{'sadness': 0.231665, 'joy': 0.13094, 'fear': 0.047076, 'disgust': 0.528178, 'anger': 0.261121}"
247,"It is now poised to explore the many possibilities of
multilateralism. Increasingly, Member States, large and
small, are seeing it in their interest to cooperate with the
United Nations to maximize their ability to deal with
several international concerns. There is increasing
recourse to its machinery in order to deal with such
issues as development, the environment, disease, drug
trafficking and terrorism, to name just a few. Many of
the special agencies, such as the United Nations
Development Programme (UNDP), the United Nations
Children's Fund (UNICEF), the United Nations
Development Fund for Women (UNIFEM), and others
too numerous to mention, cater to the needs of the most
vulnerable sections of our population — the aged,
women, children and our indigenous peoples.",1997,positive,0.453389,"{'sadness': 0.206935, 'joy': 0.087611, 'fear': 0.011392, 'disgust': 0.163196, 'anger': 0.213616}"
248,"This is an important step in the battle to eliminate these
deadly devices, which have caused so much suffering and
which continue to take a toll among civilian populations,
especially among women and children.",1997,negative,-0.95496,"{'sadness': 0.714508, 'joy': 0.081077, 'fear': 0.0817, 'disgust': 0.015815, 'anger': 0.171957}"
249,"The whole world has felt the magnitude of the wilful
damage and destruction inflicted on Iraq by the
continuation of the blockade, which is contrary to the
purposes for which the United Nations was established,
which purposes have been emphasized in its numerous
conferences. International organizations, humanitarian
missions and United Nations agencies have warned of the
dangers besetting the people of Iraq as a result of the
continued blockade, particularly the dangerous effects on
women and children.",1997,negative,-0.805625,"{'sadness': 0.440988, 'joy': 0.046221, 'fear': 0.175696, 'disgust': 0.199948, 'anger': 0.470413}"
250,"Special attention should be given to the situation of
women in armed conflicts, including refugee women.",1997,negative,-0.872775,"{'sadness': 0.437091, 'joy': 0.154985, 'fear': 0.184669, 'disgust': 0.361145, 'anger': 0.101872}"
251,"Women are particularly vulnerable to discrimination and
human rights violations, both before they flee and as
refugees. In the Beijing Platform of Action, the need to
provide protection, assistance and training to refugee
women and displaced women is clearly recognized.",1997,positive,0.283229,"{'sadness': 0.628229, 'joy': 0.042754, 'fear': 0.051055, 'disgust': 0.383937, 'anger': 0.060656}"
252,"A recent press report on fighting in the north of Sri Lanka
noted that
“young boys barely in their teens are blindfolded and
escorted by a woman Tiger cadre to the battlefield, in
groups of eight to 10, their blindfolds removed and
they are ordered to fire at troops”.",1997,negative,-0.798274,"{'sadness': 0.477954, 'joy': 0.056892, 'fear': 0.177371, 'disgust': 0.206542, 'anger': 0.331631}"
253,"In this context, the promotion of women’s rights and
the campaign against illiteracy figure prominently in our
development programmes. A sustained effort is also being
made to provide as many of our citizens as possible with
access to education, jobs and health services, thereby
guaranteeing them a better standard of living. The results
obtained in this regard are satisfactory. Indeed, the
enrolment rate in our schools has reached 86 per cent and
health care coverage for our people has been significantly
extended towards meeting the goal defined by the World
Health Organization, which is health for all by the year
2000. Drinking water supply systems have been built in
several regions, and the main cities of the country now
have electricity.",1997,positive,0.92481,"{'sadness': 0.148033, 'joy': 0.669085, 'fear': 0.013782, 'disgust': 0.024622, 'anger': 0.023258}"
254,"In a further effort to tackle the root cause of poverty
in my country, our Government has instituted measures
which seek to empower the common person, including
youth, and women. Free primary education was introduced
in 1994 to develop our human resources. This is coupled
with the provision of free tuition at secondary school for
the girl child. The aim of the Malawi Government is to
double the average literacy rate by 1999.",1997,negative,-0.758597,"{'sadness': 0.206578, 'joy': 0.32708, 'fear': 0.271826, 'disgust': 0.122453, 'anger': 0.076765}"
255,"Child survival statistics are a poignant indicator of
the priority given to the services that help a child to
flourish: adequate supplies of nutritious food, the
availability of high-quality health care and easy
access to safe water and sanitation facilities, as well
4


as the family’s overall economic condition and the
health and status of women in the community.” [See
The Progress of Nations 1997, page 28]
The UNICEF report for the year 1994 also notes that,
based on the 1992 indicators, the Sultanate of Oman ranked
as the number-two nation in the Middle East and North
Africa region in terms of girls’ enrolment in primary
education.",1997,positive,0.911026,"{'sadness': 0.074323, 'joy': 0.438056, 'fear': 0.023024, 'disgust': 0.063005, 'anger': 0.027267}"
256,"Thousands of Kashmiri civilians have been killed, while
32,000 languish in detention centres. I learned just this
morning of the shelling of Arin in Kashmir by the Indian
forces yesterday, a mortar attack in which 11 persons
were killed and 12 injured. Six children and three women
were among the dead. This is an altogether familiar
occurrence in occupied Kashmir.",1997,negative,-0.801061,"{'sadness': 0.698261, 'joy': 0.009175, 'fear': 0.156296, 'disgust': 0.088603, 'anger': 0.366932}"
257,"Solomon Islands gratefully recognizes the debt owed
to the people of the Secretariat, the specialized agencies,
the assistance programmes, the humanitarian and
peacekeeping operations of the Organization and allies such
as the International Committee of the Red Cross. Often
working under difficult and even dangerous conditions,
these men and women are heroes of our time. They will
continue to have our full support.",1997,positive,0.315153,"{'sadness': 0.540178, 'joy': 0.156823, 'fear': 0.194015, 'disgust': 0.148474, 'anger': 0.097964}"
258,"With 80 per cent of its population of under 400,000
living in rural settings on hundreds of islands dispersed
over 1,600 kilometres of ocean, Solomon Islands is using
a village-centred development strategy that is democratic
in origin and operation and sensitive to the cultural values
of an ethnically and linguistically diverse people. My
Government is placing increased emphasis on education
and recreation for women and youth, who comprise three
quarters of our population. Formal as well as informal
programmes are being used to foster the study of
agriculture, biology and other sciences, health care,
appropriate technologies and the humanities. We are
committed to upgrading the Solomon Islands College of
Higher Education and transforming it into our National
University.",1997,positive,0.900958,"{'sadness': 0.048574, 'joy': 0.55978, 'fear': 0.058804, 'disgust': 0.024772, 'anger': 0.019221}"
259,"Women and children are the most fragile sectors of any
afflicted population. We must not forget this fact while
pursuing the purposes of the United Nations.",1997,positive,0.301227,"{'sadness': 0.164696, 'joy': 0.173601, 'fear': 0.018967, 'disgust': 0.174529, 'anger': 0.10244}"
260,"Thirdly, expenditure on several other social safety-
net schemes has been significantly increased in order to
deal with problems and issues affecting women, the
elderly, children, adolescents, the disabled and the
dispossessed.",1997,negative,-0.776,"{'sadness': 0.437515, 'joy': 0.003953, 'fear': 0.08702, 'disgust': 0.388619, 'anger': 0.267004}"
261,"The men and women of the United Nations have
expertise across the entire range of humanitarian and
development activities. Every day they are making a
difference. We see it in nourished bodies of once-starving
children, in the full lives of those immunized against
disease, in the bright eyes of children exposed to education
through the rich storehouse of human knowledge, in
refugees cared for and returned to their homes and in the
health of rivers and lakes restored.",1997,positive,0.828518,"{'sadness': 0.203566, 'joy': 0.658523, 'fear': 0.031524, 'disgust': 0.036364, 'anger': 0.108344}"
262,"Humanitarian problems have always been the focus
of attention of our Organization, which has also gained
valuable experience on how to deal with them. I would
like to draw the Assembly’s attention to one the most
acute developments which has already been the object of
attention in United Nations bodies. Thousands of Kosovo
Albanians — women, old people and children — have
left their country and have gone as refugees to Albania,
Montenegro and the former Yugoslav Republic of
Macedonia. Hundreds of thousands of others are now
homeless, driven to wander in the forests and mountains
of Kosovo, constantly facing terror and death; and it is
now almost winter.",1998,positive,0.286137,"{'sadness': 0.70336, 'joy': 0.022531, 'fear': 0.238315, 'disgust': 0.150583, 'anger': 0.193229}"
263,"This year we celebrate the fiftieth anniversary of the
Universal Declaration of Human Rights. My country will
continue to focus on efforts to ensure that the protection
of human rights is integrated into all activities of the
United Nations system. We view seriously the many
reports of child abuse worldwide. We are concerned about
children affected by internecine warfare, and the now
rampant tales of child labour, child prostitution and child
pornography. Additionally, we will remain vigilant in
seeing to the mainstreaming of women’s concerns.",1998,negative,-0.315742,"{'sadness': 0.257167, 'joy': 0.115646, 'fear': 0.045036, 'disgust': 0.623004, 'anger': 0.051165}"
264,"The continued production and use of land mines
internationally continues to maim and kill thousands of
innocent men, women and children in developing countries.",1998,negative,-0.799703,"{'sadness': 0.405506, 'joy': 0.099897, 'fear': 0.057196, 'disgust': 0.344355, 'anger': 0.285071}"
265,"The challenges arising from the proliferation and
widespread abuse of small arms and light weapons are
complex. But the impact on all of us, especially the most
vulnerable, is direct and devastating. Eighty per cent of the
victims are women and children. There are no easy
solutions and no shortcuts. We cannot, however, afford to
shrink from facing such a pervasive threat to our security.",1998,negative,-0.766198,"{'sadness': 0.395121, 'joy': 0.012465, 'fear': 0.446125, 'disgust': 0.336025, 'anger': 0.193959}"
266,"The Democratic Republic of the Congo is once again
paying a high price for this war imposed on it from the
outside. Among the countless examples are the massacres
of thousands of innocent Congolese, including members
of religious orders, women, children and elderly people in
the east and in the west. These sordid crimes remind us
of the killing of Hutu refugees by elements of the same
Rwandan Patriotic Army. Further examples include the
massive deportations from Kivu towards Rwanda of
people whose fate remains unknown; the summary
executions of prisoners of war; the dismantling, sabotage
and destruction of the industrial, shipping and economic
infrastructure of the country, damage which, to date, has
been estimated at about $3 billion for Matadi alone; the
more than three-week cut in the provision of electric
power and water to the capital, Kinshasa, a city of more
than 6 million people, which was a real humanitarian
tragedy, as is illustrated by the fact that large stocks of
fresh foodstuffs were declared unfit for consumption;
reports of countless deaths in the hospitals because
doctors were unable to work in the conditions required by
their noble profession; and the postponement, sine die, of
the polio vaccination campaign mandated by the World
Health Organization, with untold consequences on the
lives of our children, which gravely compromises the
future of our country.",1998,negative,-0.82871,"{'sadness': 0.818431, 'joy': 0.013035, 'fear': 0.081992, 'disgust': 0.212674, 'anger': 0.138317}"
267,"No one stands more at the mercy of those who wield
power than refugees. At present more than 20 million
people worldwide are in flight: despairing elderly people,
women, children; people who are sick, homeless and
destitute and have absolutely no idea what is going to
happen to them.",1998,negative,-0.705938,"{'sadness': 0.494693, 'joy': 0.041827, 'fear': 0.135194, 'disgust': 0.531994, 'anger': 0.106632}"
268,"This is the stark reality — the reality of small island
developing States. We have no tolerance for bureaucrats
or financial houses telling us which levels of development
are acceptable. Our reality after a hurricane is about
people living without the basic necessities that we all take
for granted. It is about families displaced, having to watch
their dreams in ruins. It is about women and children
made homeless. This is about real life, not just figures
arbitrarily concocted for dubious purposes.",1998,negative,-0.517261,"{'sadness': 0.481267, 'joy': 0.242784, 'fear': 0.132097, 'disgust': 0.431053, 'anger': 0.191135}"
269,"When we in Kuwait talk about landmines, we have in
our minds the bitter memory of the destructive impact of
the millions of mines planted throughout Kuwait by the
invading Iraqi forces. Those mines claimed the lives of
hundreds of innocent children, women and elderly people.",1998,negative,-0.942109,"{'sadness': 0.567175, 'joy': 0.039183, 'fear': 0.119512, 'disgust': 0.430427, 'anger': 0.167732}"
270,"In a number of cases, the imposition of a sanctions
regime or embargo by the Council has yielded, with
minimal collateral harm, the results for which punitive
measures were authorized. However, in other cases,
sanctions have led to grave and intolerable humanitarian
crises which have deprived large numbers of innocent and
vulnerable persons, mainly women and children, of their
most basic needs, while not achieving their intended
objectives.",1998,negative,-0.690342,"{'sadness': 0.38048, 'joy': 0.018361, 'fear': 0.135112, 'disgust': 0.310086, 'anger': 0.275136}"
271,"The current financial crisis is depriving millions of
men and women of their basic rights, when not actually
destroying their lives. At the world level, it has led to an
overall drop in life expectancy, an increase in infant and
maternal mortality, greater unemployment, growing
insecurity, uncontrolled migration and a grave deterioration
in social welfare, accompanied by a relentless drop in
income among the active population. The high-level
dialogue on the theme of the social and economic impact of
globalization and interdependence and their policy
implications, which was held in this Hall on 17 and 18
September, clearly stressed these facts.",1998,negative,-0.854602,"{'sadness': 0.346628, 'joy': 0.097976, 'fear': 0.357578, 'disgust': 0.06163, 'anger': 0.223508}"
272,"31


The Peruvian Government, under the leadership of
President Alberto Fujimori, continues to implement a series
of policies and programmes to improve the quality of life
of all our citizens. The fundamental element of these efforts
is the strategy for the fight against poverty. Our firm
commitment to eradicating poverty is reflected in the
national budget, which allocates more than 40 per cent to
social spending. The national priority is the reduction of
extreme poverty by 50 per cent â€” from 19 per cent to 10
per cent of the population â€” by the year 2000. Along the
same lines, the Peruvian Government accords great
importance to policies aimed at achieving gender equality
and the full participation of women, population policies and
policies for the protection of the most vulnerable: children,
the elderly, the handicapped and internally displaced
persons.",1998,negative,-0.535271,"{'sadness': 0.171433, 'joy': 0.245144, 'fear': 0.025141, 'disgust': 0.104456, 'anger': 0.123112}"
273,"The point is brought home by a series of natural
disasters which have affected Papua New Guinea over the
past year. First came the drought caused by the El NiÃ±o
effect, and then followed frosts, which led to severe food
shortages in many different parts of the country. Then
came the tsunami which completely destroyed villages in
the Aitape area of the Sandaun province on the north
coast of the mainland, killing more than 2,100 people,
mainly children and women, and injuring many more. In
between came floods and landslides, which caused death
and destruction in several places. Meanwhile, people
11


around Rabaul continue to cope with the effects and try to
rebuild in the aftermath of the 1994 volcanic eruptions.",1998,negative,-0.722676,"{'sadness': 0.715919, 'joy': 0.012521, 'fear': 0.220171, 'disgust': 0.093474, 'anger': 0.270733}"
274,"But, all of a sudden, within minutes and without
warning, the Sudanese people were shocked on the
evening of Thursday, 20 August, by a grave act of
terrorism, as heinous and cowardly as those of Dar-es-
Salaam and Nairobi. The “Al-Shifa” pharmaceutical plant,
which only a few hours before that event was producing
life-saving medicines for children, women and the elderly
in the Sudan and which was a model of the economic
development of my country, was completely destroyed.",1998,negative,-0.885443,"{'sadness': 0.420817, 'joy': 0.03588, 'fear': 0.086696, 'disgust': 0.422141, 'anger': 0.345056}"
275,"We have focused on programmes for promoting
human resources and the progress of communities,
especially in the neediest and most vulnerable sectors of
society. To this end, we have allocated increasing
percentages of our national budget to education, health and
housing. As part of our strategy for fighting against
poverty, the National Department for the Family is carrying
out support programmes for women, children and the
elderly.",1998,positive,0.560695,"{'sadness': 0.281019, 'joy': 0.278524, 'fear': 0.01195, 'disgust': 0.505337, 'anger': 0.087969}"
276,"The arms race continues unabated. One terrorist act
follows on the heels of another. The list of countries to be
“punished” is not getting any shorter, and the direct victims
continue to be the elderly and women and children. Our
planet is thus not yet out of the reach of the Damocles
sword of insecurity.",1998,negative,-0.828179,"{'sadness': 0.548005, 'joy': 0.01154, 'fear': 0.090037, 'disgust': 0.450509, 'anger': 0.167009}"
277,"Children, old people and women have been particularly
affected.",1998,neutral,0.0,"{'sadness': 0.378716, 'joy': 0.025404, 'fear': 0.107664, 'disgust': 0.576564, 'anger': 0.164651}"
278,"But the tragedy of Yaguine and Fodé brings us face to
face with the harsh reality of unbalanced development. As
I speak, 1.3 billion women and men are surviving — or
trying to survive — on less than one dollar per day; 840
million of them, including 160 million children, suffer daily
from hunger or malnutrition. Even more serious, as those
two teenagers remind us, 260 million children have no
access to primary or secondary school because of a lack of
means. Every day, 250 million children go to work instead
of to school. At the dawn of the third millennium, it is
increasingly difficult for our civilization to tolerate such
social and human marginalization and such a lack of
solidarity, in particular for our children.",1999,negative,-0.897321,"{'sadness': 0.699131, 'joy': 0.054214, 'fear': 0.323855, 'disgust': 0.12851, 'anger': 0.046366}"
279,"With regard to social development, poverty has
continued to increase in developing countries, where about
1.5 billion people — one quarter of the world's population
— are living on less than $1 per capita per day. Food
security is far from guaranteed in those countries, while in
the affluent countries food is destroyed on a huge scale in
order to stabilize prices. The scarcity of drinking water
supplies and medical services condemns a third of humanity
to a life expectancy of no more than 40 years. Illiteracy
greatly limits the access of the poorest to knowledge and,
by extension, to information about how their countries are
run. The most disadvantaged and vulnerable strata —
women, children and elderly people — do not fully enjoy
the benefits of a legal protection system.",1999,negative,-0.469749,"{'sadness': 0.641531, 'joy': 0.047859, 'fear': 0.0464, 'disgust': 0.190422, 'anger': 0.294603}"
280,"At the same time, we have begun to recognize what
we need from this Organization and how important it is
for our people. Basically, it is to this body that we look
to stimulate our awareness of what will be required if we
are to meet the challenges of the new century
successfully. That is why we very much appreciate the
programmes which have been set up this year and will
begin over the next five years to do just this. We offer
them our full support, whether it be on global matters, as
in the recent International Conference on Population and
Development; on special concerns, such as this month's
special session on sustainable development in small island
developing States; on such basic human concerns as the
problems faced by older persons, women and children; on
such human needs as proper food and shelter; or merely
on the chance for our people to lead a peaceful and non-
violent life in a decent environment.",1999,positive,0.78061,"{'sadness': 0.210694, 'joy': 0.699432, 'fear': 0.047079, 'disgust': 0.039314, 'anger': 0.025221}"
281,"In the past few years we have witnessed a
proliferation of summits and major conferences aimed at
building a consensus on issues as diverse as women and
development, youth, the environment, human rights,
population and social development, human settlements,
education and health. We have also convened conferences
to address the dangers of weapons of mass destruction and
to intensify the campaign against landmines. If summitry
and conferences alone were the solution to the world’s ills,
our planet would by now have become a wonderful place
to live. But this is not at all the case.",1999,negative,-0.271329,"{'sadness': 0.325985, 'joy': 0.288, 'fear': 0.420886, 'disgust': 0.046682, 'anger': 0.047922}"
282,"The crippling sanctions imposed on Iraq almost a
decade ago have taken a heavy toll on the population,
particularly on the elderly, women and children. We urge
the international community to undertake a realistic
review of these sanctions with a view to lifting them
altogether.",1999,negative,-0.452582,"{'sadness': 0.578842, 'joy': 0.149134, 'fear': 0.086201, 'disgust': 0.187721, 'anger': 0.045077}"
283,"Unfortunately, nations are not all in the same boat:
some steadily accumulate progress and prosperity while
others seem destined to a bottomless pit of destitution. I
am thinking here specifically about the African countries
which, unlike the rest of the world, have not yet taken
advantage of the profound changes in the world, and
whose access to the so often trumpeted shared prosperity
is denied. I am thinking also about one and a half billion
men and women around the world who live on less than
a dollar a day, and the billion adults who can neither read
nor write. I am thinking too about the 300 million
Africans who eke out their lives in a state of abject
poverty on the outer margins of the global village.",1999,negative,-0.711656,"{'sadness': 0.563103, 'joy': 0.371606, 'fear': 0.032437, 'disgust': 0.033117, 'anger': 0.054249}"
284,"Particularly, Ghana considers the extraterritorial
effect of the Helms-Burton and D’Amato legislation an
infringement on the territorial integrity of States and an
impediment to international navigation and free trade. In
this regard, we are concerned that the economic blockade
continues to severely aggravate the plight of Cubans,
especially the vulnerable groups such as women, children
and the elderly.",1999,negative,-0.940512,"{'sadness': 0.422524, 'joy': 0.066036, 'fear': 0.066973, 'disgust': 0.238807, 'anger': 0.329811}"
285,"The debt burden is the cause of untold suffering to the
masses of Africa's women, children and the elderly.",1999,negative,-0.963174,"{'sadness': 0.759518, 'joy': 0.00661, 'fear': 0.131725, 'disgust': 0.294015, 'anger': 0.076956}"
286,"As the preparations undertaken this year for the
review of the summits held in Beijing, Cairo and
Copenhagen have shown, there is an increasing number
of people, the majority of them women and children,
living under adverse conditions caused by poverty.",1999,negative,-0.671892,"{'sadness': 0.490603, 'joy': 0.140632, 'fear': 0.062992, 'disgust': 0.17116, 'anger': 0.134077}"
287,"Therefore, it is crucial to incorporate education into
development projects. For the past few years we have been
doing that through training in the fisheries sector as well as
by conducting adult literacy programmes for women in
countries such as Namibia. Similar programmes are being
prepared for Malawi and Mozambique.",1999,positive,0.758853,"{'sadness': 0.116489, 'joy': 0.439415, 'fear': 0.035707, 'disgust': 0.303825, 'anger': 0.046387}"
288,"We are also concerned that globalization may
aggravate such problems as environmental destruction,
international organized crime, drug, terrorism and the
spread of infectious diseases. These global issues, which
transcend national borders and pose direct threats to each
and every person, need to be dealt with by the international
community as a whole. It is necessary that we adopt
policies that give consideration to women, children and
others, who are most susceptible to the effect of these
global issues.",1999,negative,-0.790015,"{'sadness': 0.501788, 'joy': 0.014373, 'fear': 0.470683, 'disgust': 0.077169, 'anger': 0.271361}"
289,"Our debt stock is $3 billion. This means that each
Liberian man, woman and child carries a debt burden of
$1,200. In a country where the per capita income is
barely $275 it may never be possible to fully repay this
colossal financial obligation. Additionally, the cost of
rehabilitation and resettlement makes it imperative that
consideration be given to our request for debt relief. We
are continuously undertaking economic reforms to deal
with the massive demands of our people and the
international community. In view of all that, we call on
our creditors to consider relieving Liberia of this
enormous financial burden.",1999,positive,0.31374,"{'sadness': 0.624748, 'joy': 0.08957, 'fear': 0.204157, 'disgust': 0.068521, 'anger': 0.110191}"
290,"Of major concern in our reconstruction, rehabilitation
and healing programme is the condition of women and
children, for no amount of planning for reconstruction can
ever succeed if the plight of women and children is
33


ignored. Thus, we are implementing programmes that
refocus their emphasis towards pursuing educational
opportunities and safeguarding the rights of women and
children.",1999,positive,0.369497,"{'sadness': 0.065889, 'joy': 0.399638, 'fear': 0.049978, 'disgust': 0.290818, 'anger': 0.053345}"
291,"(Oliver Goldsmith, The Deserted Village)
The decadence and moral turpitude that has taken over
our paradise of an island is unbelievable. The conspiracy
that threatens to decimate our bananas has left us with
tourism as a strategy for diversification. The twin monsters
of drugs and crime promise to overrun us, and the filth that
spews from cable television pours into our homes. Some of
these homes are nothing more than vile little hovels whose
inhabitants are sustained at night by religion and
unemployed by day. The decay is all-pervasive, and women
from nearby territories are imported to ply their sordid trade
in strip-tease joints.",1999,negative,-0.826894,"{'sadness': 0.12618, 'joy': 0.016744, 'fear': 0.193268, 'disgust': 0.726398, 'anger': 0.273263}"
292,"Engaged from the very beginning in the fight against
these deadly devices, which strike hardest at civilian
populations, particularly the elderly, women and children,
Monaco signed and quickly ratified this instrument. My
country is fully determined to continue its efforts to
contribute to eliminating these weapons once and for all.",1999,negative,-0.697817,"{'sadness': 0.493425, 'joy': 0.053408, 'fear': 0.171167, 'disgust': 0.247841, 'anger': 0.208362}"
293,"Is there any need to stress that in all these conflict
situations the most vulnerable sectors of society —
especially children, women and the elderly — are the first
victims. Madagascar therefore shares the general
satisfaction with the adoption by the Security Council of
resolutions 1261 (1999) and 1265 (1999), on the protection
of civilians in armed conflict.",1999,negative,-0.551294,"{'sadness': 0.535462, 'joy': 0.070174, 'fear': 0.1182, 'disgust': 0.350105, 'anger': 0.150427}"
294,"Vicious armed conflicts, such as those we have been
witnessing in parts of Africa and in the Balkans, not to
mention the atrocities recently perpetrated in East Timor,
continue to destroy an untold number of lives, disrupting
entire societies, traumatizing tens of thousands of men,
women and children and diverting precious resources
away from development.",1999,negative,-0.984517,"{'sadness': 0.61764, 'joy': 0.077668, 'fear': 0.07969, 'disgust': 0.269734, 'anger': 0.193344}"
295,"We call for lifting the embargo that for eight years now has
been inflicted on the Iraqi people, who have suffered
enormously, especially children, women and the elderly.",1999,negative,-0.902733,"{'sadness': 0.599541, 'joy': 0.022673, 'fear': 0.067648, 'disgust': 0.500135, 'anger': 0.094012}"
296,"Niger belongs to the group of least developed
countries and has a population that is growing at an annual
rate of 3.4 per cent. It has a fertility rate of 7.4 children per
woman and a life expectancy of 47 years, and is ranked
among the poorest countries of the world. Despite all these
constraints, my country has made efforts to design and
implement initiatives in keeping with the
recommendations of the population conferences.",1999,positive,0.847219,"{'sadness': 0.27798, 'joy': 0.351089, 'fear': 0.092625, 'disgust': 0.075193, 'anger': 0.195398}"
297,"Without doubt, the biggest monetary and financial
obstacle confronting developing countries is the chronic
9


debt overhang. According to United Nations figures, the
global debt of all developing countries stood at $567 billion
in 1980, and $1.4 trillion in 1992. In that 12-year period
these countries made foreign debt payments totalling $1.6
trillion. Now, out of the 41 countries which the World Bank
describes as heavily indebted poor countries, 33 are African
countries, a group that some believe is richly deserving of
its own special category: severely indebted low-income
countries. Today in sub-Saharan Africa every man, woman
and child owes $357. This is a continent where millions
live in abject poverty, earning around $100 a year, or 27
cents a day. Some African countries now spend as much as
four times on servicing debts as they do on education and
health care. Some countries spend up to 40 per cent of their
national budgets on debt servicing. Furthermore, it is
reliably estimated that for every dollar given in official
development aid, $3 go back to the rich countries in debt
service payments.",1999,positive,0.382395,"{'sadness': 0.504905, 'joy': 0.17876, 'fear': 0.447949, 'disgust': 0.155812, 'anger': 0.116009}"
298,"One billion adults, the majority of them women, cannot
read or write. Almost a billion people are underfed and
malnourished, and a similar number have no access to clean
water, shelter or health care. Many millions die before they
reach the age of 40.",1999,negative,-0.704198,"{'sadness': 0.757803, 'joy': 0.146938, 'fear': 0.059279, 'disgust': 0.100977, 'anger': 0.036726}"
299,"However, many Panamanian women are being hard hit by
poverty and destitution, an unacceptable situation that
they share with children, older adults and men, whom so-
called globalization takes no account of.",1999,negative,-0.933246,"{'sadness': 0.652155, 'joy': 0.029168, 'fear': 0.075941, 'disgust': 0.203471, 'anger': 0.266759}"
300,"These reform measures have so far helped to achieve an 8
per cent total growth rate and to reduce the rate of inflation
to 13 per cent, and have led the International Monetary
Fund to commend this remarkable achievement. In order to
alleviate the economic burdens resulting from economic
reform policies, our Government has adopted a number of
measures to assist the more vulnerable groups and low-
income citizens through social assistance funds, the
provision of “soft” loans and the establishment of small
productive projects for youth and women.",1999,positive,0.907446,"{'sadness': 0.060299, 'joy': 0.124246, 'fear': 0.027221, 'disgust': 0.078814, 'anger': 0.03253}"
301,"One of the most tragic situations as we approach the end
of the century is that 70 per cent of the world’s poor are
women. From 1990 to 1997 the number of people
infected with HIV/AIDS more than doubled, with the
majority of victims in the developing world.",1999,negative,-0.836572,"{'sadness': 0.691552, 'joy': 0.027131, 'fear': 0.216615, 'disgust': 0.301192, 'anger': 0.035619}"
302,"Special efforts are also being made to increase the
enrolment of girls and women at all levels of education.",1999,neutral,0.0,"{'sadness': 0.093865, 'joy': 0.621495, 'fear': 0.034071, 'disgust': 0.204798, 'anger': 0.072081}"
303,"Among the many deliberate violations and
instances of absolute disregard for international
humanitarian law and the numerous crimes against
humanity committed by the Taliban and their outside
supporters in the year 2000, one could mention the
following cases: the cold-blooded killing on 11 May of
198 young Uzbek and Hazara men imprisoned as
hostages in Taliban jails; the brutal killing on 5 August
of the United Nations mine-clearance employees
affiliated with the Organization for Mine Clearance and
Afghan Rehabilitation; the deliberate denial of access
to humanitarian aid that, according to the European
Union, in the light of the devastating drought
constituted a breach of international humanitarian law;
the forced blood-drawing and organ removal of
innocent civilians along the Tagab-Nijrab route in
August; the forced deportation of the civilian
populations of the city of Aibak on 31 July 2000; the
closing down in August, as part of the ongoing fouryear campaign by the Taliban to keep women from
working, of all bakeries run by the United Nations
World Food Programme in which widows were paid to
make bread that was then sold at a subsidized price to
other widows, who number at least 25,000 in Kabul
alone; the indiscriminate aerial bombardment of
civilian neighbourhoods at Taloqan on 15 August; and
the forcible displacement of hundreds of thousands of
people throughout the north due to renewed Taliban
military onslaughts.",2000,negative,-0.960313,"{'sadness': 0.479369, 'joy': 0.039525, 'fear': 0.073275, 'disgust': 0.424823, 'anger': 0.292196}"
